id_natureza,codigo,glossario,nome,tipo_natureza,,
1327,Art. 53 do Decreto-Lei 6.259/1944,"Colocar, distribuir ou lançar em circulação bilhetes de loterias relativos a extrações já feitas. Penas: as do art. 171 do Código Penal","Colocar, distribuir ou lançar em circulação bilhetes de loterias relativos a extrações já feitas",Tipica,,
1328,Art. 54 do Decreto-Lei 6.259/1944,Falsificar emendar ou adulterar bilhetes de loteria. Penas: as do art. 298 do Código Penal,"Falsificar, emendar ou adulterar bilhetes de loteria",Tipica,,
1567,,,Renovação de certificado de aprovação de projeto,Atipica,,
1329,Art. 58 do Decreto-Lei 6.259/1944,"Realizar o denominado ""jogo do bicho"", em que um dos participantes, considerado comprador ou ponto, entrega certa quantia com a indicação de combinações de algarismos ou nome de animais, a que correspondem números, ao outro participante, considerado o vendedor ou banqueiro, que se obriga mediante qualquer sorteio ao pagamento de prêmios em dinheiro. Penas: de seis (6) meses a um (1) ano de prisão simples e multa de dez mil cruzeiros (Cr$ 10.000,00) a cinquenta mil cruzeiros (Cr$ 50.000,00) ao vendedor ou banqueiro, e de quarenta (40) a trinta (30) dias de prisão celular ou multa de duzentos cruzeiros (Cr$ 200,00) a quinhentos cruzeiros (Cr$ 500,00) ao comprador ou ponto.       (Vide Lei n º 1.508, de 1951)","Realizar o denominado ""jogo do bicho""",Tipica,,
1330,Art. 60 do Decreto-Lei 6.259/1944,"Constituem contravenções, puníveis com as penas do art. 45, o jogo sobre corridas de cavalos, feito fora dos hipódromos, ou da sede e dependências das entidades autorizadas, e as apostas sobre quaisquer outras competições esportivas.        (Vide Lei n º 1.508, de 1951)","Corridas de cavalos, feito fora dos hipódromos, ou da sede e dependências das entidades autorizadas, e as apostas sobre quaisquer outras competições esportivas",Tipica,,
1287,Art. 52 - Caput - Decreto 99.684/1990,"Pela infração ao disposto nos incisos I e II do art. 50, os diretores, sócios, gerentes, membros de órgãos fiscais ou consultivos, titulares de firma individual ou quaisquer outros dirigentes de empresa estão sujeitos à pena de detenção de um mês a um ano (Decreto-Lei n° 368, de 1968, art. 4°)",Mora com recolhimentos do FGTS - Concurso de agentes,Tipica,,
1445,Art. 24 da LEI DE SEGURANÇA NACIONAL,"Constituir, integrar ou manter organização ilegal de tipo militar, de qualquer forma ou natureza armada ou não, com ou sem fardamento, com finalidade combativa",Constituir organização ilegal de tipo militar com finalidade combativa,Tipica,,
1446,Art. 25 da LEI DE SEGURANÇA NACIONAL,"Fazer funcionar, de fato, ainda que sob falso nome ou forma simulada, partido político ou associação dissolvidos por força de disposição legal ou de decisão judicial","Fazer funcionar sob falso nome, partido político dissolvido por força de disposição legal ou de decisão judicial",Tipica,,
1469,Art. 25 da LEI COMPLEMENTAR 64/1990,"Constitui crime eleitoral a arguição de inelegibilidade, ou a impugnação de registro de candidato feito por interferência do poder econômico, desvio ou abuso do poder de autoridade, deduzida de forma temerária ou de manifesta má-fé - Pena: detenção de 6 (seis) meses a 2 (dois) anos, e multa de 20 (vinte) a 50 (cinquenta) vezes o valor do Bônus do Tesouro Nacional (BTN) e, no caso de sua extinção, de título público que o substitua","Constitui crime eleitoral a arguição de inelegibilidade ou impugnação de registro de candidato feito por interferência do poder econômico, desvio ou abuso do poder de autoridade",Tipica,,
1331,Art. 2° - Caput - da LEI 10.300/2001,"É crime o emprego, o desenvolvimento, a fabricação, a comercialização, a importação, a exportação, a aquisição, a estocagem, a retenção ou a transferência, direta ou indiretamente, de minas terrestres antipessoal no território nacional",É crime o emprego de minas terrestres antipessoal no território nacional,Tipica,,
1332,"Art. 2°, § 1° da LEI 10.300/2001","É crime o emprego, o desenvolvimento, a fabricação, a comercialização, a importação, a exportação, a aquisição, a estocagem, a retenção ou a transferência, direta ou indiretamente, de minas terrestres antipessoal no território nacional - § 1o A pena é acrescida de 1/3 (um terço) se o agente for funcionário público civil ou militar",É crime o emprego de minas terrestres antipessoal no território nacional - Aumento de Pena,Tipica,,
1333,"Art. 2°, § 2° da LEI 10.300/2001","É crime o emprego, o desenvolvimento, a fabricação, a comercialização, a importação, a exportação, a aquisição, a estocagem, a retenção ou a transferência, direta ou indiretamente, de minas terrestres antipessoal no território nacional - § 2o A pena é acrescida de metade em caso de reincidência",É crime o emprego de minas terrestres antipessoal no território nacional - Aumento de Pena,Tipica,,
1249,Art. 88  § 1° da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,Aumenta-se a pena em 1/3 (um terço) se a vítima encontrar-se sob cuidado e responsabilidade do agente.,Praticar discriminação de pessoa com deficiência - Aumento de pena - sob cuidados de agente cuidador,Tipica,,
1250,Art. 88  § 2° da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,Se qualquer dos crimes previstos no caput deste artigo é cometido por intermédio de meios de comunicação social ou de publicação de qualquer natureza:,Praticar discriminação de pessoa com deficiência - Aumento de pena - por intermédio de meios de comunicação social ou de publicação de qualquer natureza,Tipica,,
1251,"Art. 88  § 3°, Inc. I da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA","Na hipótese do § 2o deste artigo, o juiz poderá determinar, ouvido o Ministério Público ou a pedido deste, ainda antes do inquérito policial, sob pena de desobediência: I - recolhimento ou busca e apreensão dos exemplares do material discriminatório",Praticar discriminação de pessoa com deficiência - Aumento de pena - por intermédio de meios de comunicação social ou de publicação de qualquer natureza - recolhimento publicação,Tipica,,
1252,"Art. 88  § 3°, Inc. II da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA","Na hipótese do § 2o deste artigo, o juiz poderá determinar, ouvido o Ministério Público ou a pedido deste, ainda antes do inquérito policial, sob pena de desobediência: II - interdição das respectivas mensagens ou páginas de informação na internet",Praticar discriminação de pessoa com deficiência - Aumento de pena - por intermédio de meios de comunicação social ou de publicação de qualquer natureza - interdição de informação internet,Tipica,,
1253,Art. 88  § 4° da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Na hipótese do § 2o deste artigo, constitui efeito da condenação, após o trânsito em julgado da decisão, a destruição do material apreendido",Praticar discriminação de pessoa com deficiência - Aumento de pena - por intermédio de meios de comunicação social ou de publicação de qualquer natureza - destruição material apreendido,Tipica,,
1254,Art. 88 - Caput - da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Praticar, induzir ou incitar discriminação de pessoa em razão de sua deficiência:",Praticar discriminação de pessoa com deficiência,Tipica,,
1568,,,Resgate de objetos / bens,Atipica,,
1569,,,Salvamento aquático,Atipica,,
1255,Art. 89 - Caput - da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Apropriar-se de ou desviar bens, proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência:","Apropriar-se de bens, proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência",Tipica,,
1256,"Art. 89 Parágrafo único, Inc.I da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA","Apropriar-se de ou desviar bens, proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência: I - por tutor, curador, síndico, liquidatário, inventariante, testamenteiro ou depositário judicial; ou","Apropriar-se de bens, tutor ou curador, de proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência",Tipica,,
1257,"Art. 89 Parágrafo único, Inc.II da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA","Apropriar-se de ou desviar bens, proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência: II - por aquele que se apropriou em razão de ofício ou de profissão","Apropriar-se de ou desviar bens, proventos, pensão, benefícios, remuneração ou qualquer outro rendimento de pessoa com deficiência: II - por aquele que se apropriou em razão de ofício ou de profissão",Tipica,,
1258,Art. 90 Parágrafo único da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Abandonar pessoa com deficiência em hospitais, casas de saúde, entidades de abrigamento ou congêneres - Parágrafo único.  Na mesma pena incorre quem não prover as necessidades básicas de pessoa com deficiência quando obrigado por lei ou mandado","Abandonar pessoa com deficiência em hospitais, casas de saúde, entidades de abrigamento ou congêneres - Parágrafo único.  Na mesma pena incorre quem não prover as necessidades básicas de pessoa com deficiência quando obrigado por lei ou mandado",Tipica,,
1259,Art. 91 - Caput - da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Reter ou utilizar cartão magnético, qualquer meio eletrônico ou documento de pessoa com deficiência destinados ao recebimento de benefícios, proventos, pensões ou remuneração ou à realização de operações financeiras, com o fim de obter vantagem indevida","Reter ou utilizar cartão magnético, qualquer meio eletrônico ou documento de pessoa com deficiência destinados ao recebimento de benefícios, proventos, pensões ou remuneração ou à realização de operações financeiras, com o fim de obter vantagem indevida",Tipica,,
1122,,,Morte acidental - Acidente de trabalho,Atipica,,
1260,Art. 91 Parágrafo único da LEI do ESTATUTO DA PESSOA COM DEFICIÊNCIA,"Reter ou utilizar cartão magnético, qualquer meio eletrônico ou documento de pessoa com deficiência destinados ao recebimento de benefícios, proventos, pensões ou remuneração ou à realização de operações financeiras, com o fim de obter vantagem indevida - Parágrafo único:  Aumenta-se a pena em 1/3 (um terço) se o crime é cometido por tutor ou curador para si ou para outrem","Reter ou utilizar cartão magnético, qualquer meio eletrônico ou documento de pessoa com deficiência destinados ao recebimento de benefícios, proventos, pensões ou remuneração ou à realização de operações financeiras, com o fim de obter vantagem indevida - Parágrafo único:  Aumenta-se a pena em 1/3 (um terço) se o crime é cometido por tutor ou curador para si ou para outrem",Tipica,,
1339,"Art. 1°, § 2° da LEI 4.729/1965","Constitui crime de sonegação fiscal: § 2º Se o agente cometer o crime prevalecendo-se do cargo público que exerce, a pena será aumentada da sexta parte","Crime de sonegação fiscal:  § 2º Se o agente cometer o Crime   de sonegação fiscal:prevalecendo-se do cargo público que exerce, a pena será aumentada da sexta parte",Tipica,,
1340,"Art. 1°, § 3° da LEI 4.729/1965","Constitui crime de sonegação fiscal: § 3º O funcionário público com atribuições de verificação, lançamento ou fiscalização de tributos, que concorrer para a prática do crime de sonegação fiscal, será punido com a pena deste artigo aumentada da terça parte, com a abertura obrigatória do competente processo administrativo","Crime de sonegação fiscal:   § 3º O funcionário público com atribuições de verificação, lançamento ou fiscalização de tributos, que concorrer para a prática do Crime   de sonegação fiscal: de sonegação fiscal, será punido com a pena deste artigo aumentada da terça parte, com a abertura obrigatória do competente processo administrativo",Tipica,,
1341,"Art. 1°, Inc. I da LEI 4.729/1965","Constitui crime de sonegação fiscal: I - prestar declaração falsa ou omitir, total ou parcialmente, informação que deva ser produzida a agentes das pessoas jurídicas de direito público interno, com a intenção de eximir-se, total ou parcialmente, do pagamento de tributos, taxas e quaisquer adicionais devidos por lei",Crime de sonegação fiscal: I - prestar declaração falsa,Tipica,,
1342,"Art. 1°, Inc. II da LEI 4.729/1965","Constitui crime de sonegação fiscal: II - inserir elementos inexatos ou omitir, rendimentos ou operações de qualquer natureza em documentos ou livros exigidos pelas leis fiscais, com a intenção de exonerar-se do pagamento de tributos devidos à Fazenda Pública","Crime de sonegação fiscal:  II - inserir elementos inexatos ou omitir, rendimentos ou operações de qualquer natureza em documentos ou livros exigidos pelas leis fiscais, com a intenção de exonerar-se do pagamento de tributos devidos à Fazenda Pública",Tipica,,
1343,"Art. 1°, Inc. III da LEI 4.729/1965",Constitui crime de sonegação fiscal: III - alterar faturas e quaisquer documentos relativos a operações mercantis com o propósito de fraudar a Fazenda Pública,Crime de sonegação fiscal:  III - alterar faturas e quaisquer documentos relativos a operações mercantis com o propósito de fraudar a Fazenda Pública,Tipica,,
